3.975493240356445312e+01,1.095403957366943359e+01,1.527103137969970703e+01,3.408782577514648438e+01,1.355288543701171875e+02,1.294671726226806641e+01,4.964151000976562500e+01,1.277403945922851562e+02,2.731179046630859375e+01,6.300504684448242188e+01,1.223511581420898438e+02,3.654129409790039062e+01,4.139162063598632812e+01,1.440655517578125000e+02,2.976093864440917969e+01,0.000000000000000000e+00
2.925572013854980469e+01,8.132716178894042969e+00,2.264755630493164062e+01,3.362717056274414062e+01,1.276821594238281250e+02,1.209152889251708984e+01,4.626758575439453125e+01,1.267542266845703125e+02,1.381556892395019531e+01,6.026128387451171875e+01,1.237096557617187500e+02,2.018007850646972656e+01,4.264061737060546875e+01,1.462609405517578125e+02,1.894071388244628906e+01,0.000000000000000000e+00
3.187425994873046875e+01,5.157804107666015625e+01,2.814286994934082031e+01,3.461555862426757812e+01,1.317346038818359375e+02,4.813196659088134766e+00,2.953107452392578125e+01,1.432166442871093750e+02,1.378063774108886719e+01,2.959526062011718750e+01,1.523587036132812500e+02,2.103839874267578125e+01,4.567253112792968750e+01,1.371986846923828125e+02,3.535183334350585938e+01,0.000000000000000000e+00
2.992163658142089844e+01,1.659581565856933594e+01,7.677843475341796875e+01,3.484488296508789062e+01,1.365010375976562500e+02,1.629896163940429688e+01,5.147665023803710938e+01,1.263503799438476562e+02,1.376521453857421875e+02,6.286520385742187500e+01,1.279833450317382812e+02,9.745797729492187500e+01,8.296353149414062500e+01,1.107261581420898438e+02,6.549641418457031250e+01,0.000000000000000000e+00
3.016674995422363281e+01,1.457696342468261719e+01,8.392341613769531250e+01,9.022853851318359375e+01,6.775405883789062500e+01,7.779182434082031250e+01,1.297427368164062500e+02,4.315932846069335938e+01,1.336856842041015625e+02,1.385065002441406250e+02,4.567977523803710938e+01,1.271131210327148438e+02,1.503078765869140625e+02,3.232197952270507812e+01,1.129391632080078125e+02,0.000000000000000000e+00
4.432379531860351562e+01,1.983768653869628906e+01,5.169677734375000000e+01,3.698874282836914062e+01,1.418359527587890625e+02,6.999813556671142578e+00,3.601943969726562500e+01,1.450392608642578125e+02,3.715694808959960938e+01,3.241632843017578125e+01,1.558412933349609375e+02,3.992899322509765625e+01,2.524777793884277344e+01,1.648535919189453125e+02,2.473034286499023438e+01,0.000000000000000000e+00
3.266317367553710938e+01,3.192328834533691406e+01,3.723027801513671875e+01,4.253467559814453125e+01,1.581991882324218750e+02,5.401859283447265625e+00,2.972509193420410156e+01,1.320928802490234375e+02,2.013267326354980469e+01,4.573886871337890625e+01,1.102323913574218750e+02,3.056803894042968750e+01,6.287664413452148438e+01,9.535174560546875000e+01,2.754483985900878906e+01,0.000000000000000000e+00
2.546742820739746094e+01,4.164013671875000000e+01,3.967227172851562500e+01,9.362727355957031250e+01,8.954391479492187500e+01,3.732317352294921875e+01,1.036738357543945312e+02,8.561625671386718750e+01,4.092378616333007812e+01,9.948318481445312500e+01,8.522701263427734375e+01,4.272017669677734375e+01,9.291905212402343750e+01,7.820131683349609375e+01,4.582002258300781250e+01,0.000000000000000000e+00
3.766306686401367188e+01,2.049881553649902344e+01,1.244951152801513672e+01,6.573480224609375000e+01,1.106084976196289062e+02,4.698631668090820312e+01,5.583050918579101562e+01,1.219739913940429688e+02,4.417182540893554688e+01,4.174010086059570312e+01,1.256550598144531250e+02,3.918321609497070312e+01,2.307357025146484375e+01,1.332427368164062500e+02,3.293501281738281250e+01,0.000000000000000000e+00
3.277172851562500000e+01,3.283024978637695312e+01,1.711212348937988281e+01,8.612072753906250000e+01,9.379874420166015625e+01,5.115575408935546875e+01,7.886031341552734375e+01,9.368779754638671875e+01,5.835132598876953125e+01,5.679069900512695312e+01,1.006372985839843750e+02,5.052464675903320312e+01,2.290978050231933594e+01,1.216484985351562500e+02,3.374690628051757812e+01,0.000000000000000000e+00
2.487995910644531250e+01,2.229545402526855469e+01,2.550353240966796875e+01,5.869943237304687500e+01,1.052254180908203125e+02,2.733365249633789062e+01,6.012784194946289062e+01,1.153573303222656250e+02,4.533300781250000000e+01,6.321044540405273438e+01,1.276770095825195312e+02,4.922726440429687500e+01,6.445467376708984375e+01,1.228290405273437500e+02,5.031012725830078125e+01,0.000000000000000000e+00
3.555807113647460938e+01,5.208075332641601562e+01,1.495915985107421875e+01,4.202570724487304688e+01,1.137608261108398438e+02,3.772254180908203125e+01,4.077244567871093750e+01,1.258366394042968750e+02,4.464648818969726562e+01,4.295672225952148438e+01,1.332267150878906250e+02,4.531182861328125000e+01,6.147218704223632812e+01,1.122079925537109375e+02,5.300479125976562500e+01,0.000000000000000000e+00
3.888856887817382812e+01,5.730416107177734375e+01,1.294857788085937500e+01,4.073842620849609375e+01,1.123295593261718750e+02,3.659586715698242188e+01,4.063396453857421875e+01,1.254528808593750000e+02,4.405615234375000000e+01,4.117626571655273438e+01,1.348929901123046875e+02,4.503468322753906250e+01,6.014844131469726562e+01,1.131711502075195312e+02,5.575896835327148438e+01,0.000000000000000000e+00
3.082661056518554688e+01,3.560473632812500000e+01,3.484092712402343750e+01,6.968577575683593750e+01,9.257233428955078125e+01,5.356911087036132812e+01,6.130590057373046875e+01,9.878778076171875000e+01,5.592229843139648438e+01,4.527614593505859375e+01,1.068483810424804688e+02,4.766907501220703125e+01,2.604977798461914062e+01,1.213893508911132812e+02,2.682999992370605469e+01,0.000000000000000000e+00
3.302780532836914062e+01,1.484360122680664062e+01,7.348023414611816406e+00,9.692526245117187500e+01,8.253797149658203125e+01,5.543210601806640625e+01,9.828998565673828125e+01,8.989769744873046875e+01,6.034445953369140625e+01,9.532055664062500000e+01,9.740211486816406250e+01,5.943695831298828125e+01,9.100318908691406250e+01,9.389606475830078125e+01,6.135556030273437500e+01,0.000000000000000000e+00
2.896475791931152344e+01,4.755564498901367188e+01,3.601336288452148438e+01,8.269669342041015625e+01,8.284042358398437500e+01,6.548177337646484375e+01,7.144122314453125000e+01,9.467438507080078125e+01,6.561386108398437500e+01,5.327568817138671875e+01,1.051142349243164062e+02,5.921210479736328125e+01,2.912285423278808594e+01,1.223943176269531250e+02,3.929402923583984375e+01,0.000000000000000000e+00
6.151909255981445312e+01,2.870194435119628906e+01,1.660011291503906250e+01,5.693829727172851562e+01,9.269615173339843750e+01,4.065866088867187500e+01,8.092018890380859375e+01,8.092582702636718750e+01,4.523532867431640625e+01,9.660166931152343750e+01,7.248741912841796875e+01,4.682651901245117188e+01,1.050428543090820312e+02,6.558248901367187500e+01,5.434787368774414062e+01,0.000000000000000000e+00
2.779501914978027344e+01,2.145181083679199219e+01,5.609521102905273438e+01,5.189280319213867188e+01,1.115737762451171875e+02,1.427502059936523438e+01,4.655057144165039062e+01,1.262516860961914062e+02,1.747916793823242188e+01,5.299471282958984375e+01,1.318497009277343750e+02,2.248997879028320312e+01,4.107550811767578125e+01,1.447061920166015625e+02,2.121096229553222656e+01,0.000000000000000000e+00
4.021952819824218750e+01,6.453259277343750000e+01,3.414243316650390625e+01,1.265500335693359375e+02,5.182212448120117188e+01,4.072534942626953125e+01,1.275704879760742188e+02,7.123111724853515625e+01,5.575907897949218750e+01,1.147280960083007812e+02,8.356507110595703125e+01,4.767552947998046875e+01,1.009135971069335938e+02,8.090026855468750000e+01,4.517198944091796875e+01,0.000000000000000000e+00
4.949489593505859375e+01,1.859502983093261719e+01,1.112599563598632812e+01,1.015082702636718750e+02,3.818315505981445312e+01,8.030707550048828125e+01,1.066012191772460938e+02,8.032286834716796875e+01,7.441027832031250000e+01,1.059878997802734375e+02,8.850466918945312500e+01,6.661849212646484375e+01,1.022712173461914062e+02,8.140789031982421875e+01,6.380587005615234375e+01,0.000000000000000000e+00
2.413499450683593750e+01,1.695413398742675781e+01,3.329827117919921875e+01,2.808687019348144531e+01,1.399058380126953125e+02,1.358185195922851562e+01,2.574555015563964844e+01,1.468196868896484375e+02,1.546600627899169922e+01,3.255428314208984375e+01,1.496429595947265625e+02,1.835802650451660156e+01,3.747971343994140625e+01,1.491582183837890625e+02,1.812389564514160156e+01,0.000000000000000000e+00
7.183186531066894531e+00,1.888397979736328125e+01,9.779026985168457031e+00,8.428387451171875000e+01,8.662280273437500000e+01,7.880458831787109375e+01,8.486511993408203125e+01,1.123206253051757812e+02,5.988873291015625000e+01,8.016708374023437500e+01,1.227845687866210938e+02,5.252438735961914062e+01,6.871012878417968750e+01,1.352916259765625000e+02,4.638921737670898438e+01,0.000000000000000000e+00
2.050772285461425781e+01,1.432611465454101562e+01,7.357065582275390625e+01,1.177029876708984375e+02,5.172151184082031250e+01,9.206433105468750000e+01,1.314101104736328125e+02,5.058933258056640625e+01,1.159208755493164062e+02,1.400086669921875000e+02,5.034908676147460938e+01,1.251444015502929688e+02,1.453096771240234375e+02,3.692897415161132812e+01,1.357582244873046875e+02,0.000000000000000000e+00
2.548821640014648438e+01,1.645499420166015625e+01,4.036905670166015625e+01,3.515612411499023438e+01,1.348490295410156250e+02,1.193012714385986328e+01,3.197687721252441406e+01,1.432053222656250000e+02,1.300760269165039062e+01,3.422671508789062500e+01,1.496690521240234375e+02,1.455871200561523438e+01,2.473255920410156250e+01,1.649782257080078125e+02,1.223100566864013672e+01,0.000000000000000000e+00
3.305187606811523438e+01,3.245401382446289062e+01,1.923046112060546875e+01,3.630308914184570312e+01,1.360113220214843750e+02,1.457093238830566406e+01,3.511443710327148438e+01,1.429651184082031250e+02,2.500268745422363281e+01,3.304025650024414062e+01,1.521701965332031250e+02,2.641254615783691406e+01,3.295817947387695312e+01,1.494532165527343750e+02,3.041801261901855469e+01,0.000000000000000000e+00
3.467267608642578125e+01,6.386752700805664062e+01,3.155798530578613281e+01,2.981324768066406250e+01,1.292321166992187500e+02,2.661718368530273438e+01,3.967458343505859375e+01,1.292069244384765625e+02,5.438904953002929688e+01,5.379812622070312500e+01,1.291026611328125000e+02,6.691780090332031250e+01,8.470244598388671875e+01,1.064486007690429688e+02,7.684864807128906250e+01,0.000000000000000000e+00
3.869602584838867188e+01,5.258801651000976562e+01,1.619033813476562500e+01,1.240642852783203125e+02,3.101324844360351562e+01,5.924058532714843750e+01,1.423907012939453125e+02,2.647955894470214844e+01,1.207650909423828125e+02,1.472229766845703125e+02,3.029030227661132812e+01,1.211987457275390625e+02,1.492983551025390625e+02,1.994396591186523438e+01,9.863936614990234375e+01,0.000000000000000000e+00
3.770001220703125000e+01,4.306383895874023438e+01,3.038339424133300781e+01,3.549908447265625000e+01,1.422051696777343750e+02,1.789694976806640625e+01,2.972266006469726562e+01,1.503022308349609375e+02,2.066803359985351562e+01,2.388247489929199219e+01,1.611815795898437500e+02,1.894592285156250000e+01,1.883626556396484375e+01,1.657302856445312500e+02,1.608646774291992188e+01,0.000000000000000000e+00
4.350804901123046875e+01,3.155830764770507812e+01,3.000867271423339844e+01,3.784883880615234375e+01,1.476368560791015625e+02,9.740658760070800781e+00,2.217906188964843750e+01,1.337504577636718750e+02,1.772951889038085938e+01,3.597375488281250000e+01,1.188599472045898438e+02,2.793235015869140625e+01,6.684591674804687500e+01,9.764567565917968750e+01,2.072517395019531250e+01,0.000000000000000000e+00
2.140363502502441406e+01,4.052430343627929688e+01,7.068483734130859375e+01,5.523971939086914062e+01,1.731473846435546875e+02,1.384140014648437500e+01,3.146341896057128906e+01,1.405481719970703125e+02,3.225285339355468750e+01,2.714087104797363281e+01,1.268385391235351562e+02,3.087823867797851562e+01,4.871828079223632812e+01,1.177839126586914062e+02,3.776130676269531250e+01,0.000000000000000000e+00
3.253208923339843750e+01,1.611714553833007812e+01,6.492576599121093750e+00,1.367846870422363281e+01,6.023377895355224609e+00,2.900720596313476562e+00,2.769452571868896484e+00,5.970103740692138672e+00,2.038709878921508789e+00,9.587945938110351562e+00,2.202021837234497070e+00,3.454195976257324219e+00,1.545336341857910156e+01,6.870665550231933594e+00,6.373906612396240234e+00,0.000000000000000000e+00
3.225495529174804688e+01,9.525917053222656250e+00,1.432721424102783203e+01,3.511820220947265625e+01,1.301427917480468750e+02,9.820528984069824219e+00,4.113983535766601562e+01,1.330034637451171875e+02,1.586395835876464844e+01,5.397497940063476562e+01,1.321603698730468750e+02,2.347759437561035156e+01,4.545528793334960938e+01,1.444373931884765625e+02,2.404506683349609375e+01,0.000000000000000000e+00
3.774159240722656250e+01,1.960309410095214844e+01,2.177166175842285156e+01,9.258988952636718750e+01,5.955958938598632812e+01,2.144281959533691406e+01,1.208978958129882812e+02,5.435058975219726562e+01,4.255676651000976562e+01,1.362564086914062500e+02,5.224301528930664062e+01,6.327779769897460938e+01,1.451558380126953125e+02,3.963672256469726562e+01,6.656082916259765625e+01,0.000000000000000000e+00
3.393070983886718750e+01,1.463408565521240234e+01,9.850256919860839844e+00,2.572323608398437500e+01,1.446724090576171875e+02,1.721270561218261719e+01,3.553348922729492188e+01,1.386943206787109375e+02,3.364801406860351562e+01,5.214760589599609375e+01,1.331822662353515625e+02,4.206149673461914062e+01,5.302413940429687500e+01,1.376402893066406250e+02,3.444506835937500000e+01,0.000000000000000000e+00
2.863969421386718750e+01,3.294646835327148438e+01,3.068662071228027344e+01,2.821152687072753906e+01,1.462174682617187500e+02,1.121266841888427734e+01,2.072468757629394531e+01,1.546675872802734375e+02,1.358331584930419922e+01,1.506130790710449219e+01,1.667076416015625000e+02,1.109933662414550781e+01,1.235792636871337891e+01,1.734590606689453125e+02,6.687236785888671875e+00,0.000000000000000000e+00
4.387597656250000000e+01,2.275269508361816406e+01,4.635279846191406250e+01,9.739947509765625000e+01,5.934648895263671875e+01,6.888422393798828125e+01,1.381855010986328125e+02,3.202809143066406250e+01,1.417280731201171875e+02,1.448320312500000000e+02,3.969681549072265625e+01,1.359557647705078125e+02,1.489320373535156250e+02,3.100653839111328125e+01,1.190776672363281250e+02,0.000000000000000000e+00
3.420413208007812500e+01,9.685331344604492188e+00,5.200803375244140625e+01,7.725122833251953125e+01,7.086903381347656250e+01,6.818042755126953125e+01,1.273870010375976562e+02,3.602100372314453125e+01,1.413659057617187500e+02,1.444822692871093750e+02,3.398086929321289062e+01,1.445714263916015625e+02,1.519050598144531250e+02,2.040325927734375000e+01,1.562592010498046875e+02,0.000000000000000000e+00
2.930638313293457031e+01,6.196371459960937500e+01,5.944340133666992188e+01,7.784368896484375000e+01,6.899153137207031250e+01,3.698374176025390625e+01,1.232063674926757812e+02,4.149885940551757812e+01,1.197074356079101562e+02,1.364214324951171875e+02,4.166436386108398438e+01,1.277401657104492188e+02,1.475976562500000000e+02,2.496554946899414062e+01,1.461362304687500000e+02,0.000000000000000000e+00
2.817204856872558594e+01,1.665654945373535156e+01,6.293621826171875000e+01,3.263097381591796875e+01,1.391982269287109375e+02,1.135772418975830078e+01,4.145289230346679688e+01,1.355965423583984375e+02,5.994263076782226562e+01,5.317178344726562500e+01,1.355493164062500000e+02,6.954044342041015625e+01,5.404423141479492188e+01,1.362230682373046875e+02,4.747644042968750000e+01,0.000000000000000000e+00
3.032657432556152344e+01,6.589197540283203125e+01,3.359197616577148438e+01,5.231233215332031250e+01,1.217235488891601562e+02,1.608625030517578125e+01,4.074338150024414062e+01,1.389071197509765625e+02,3.279921340942382812e+01,4.035163116455078125e+01,1.465075988769531250e+02,3.833837890625000000e+01,3.558629608154296875e+01,1.534089355468750000e+02,3.766532135009765625e+01,0.000000000000000000e+00
2.667437362670898438e+01,3.657753372192382812e+01,3.258967590332031250e+01,8.423834800720214844e+00,9.046207666397094727e-01,3.746881246566772461e+00,6.752500152587890625e+01,9.212583923339843750e+01,1.510399818420410156e+01,7.987689971923828125e+01,9.416148376464843750e+01,1.552073669433593750e+01,7.203641510009765625e+01,1.007443313598632812e+02,1.673917770385742188e+01,1.000000000000000000e+00
2.009208679199218750e+01,6.604435729980468750e+01,2.793445968627929688e+01,2.440886306762695312e+01,3.590632438659667969e+00,4.719621181488037109e+00,9.842753601074218750e+01,5.290782546997070312e+01,1.825927734375000000e+01,1.152336196899414062e+02,5.595932006835937500e+01,2.119882011413574219e+01,1.189190216064453125e+02,4.935863113403320312e+01,2.296685028076171875e+01,1.000000000000000000e+00
4.255780792236328125e+01,3.652085113525390625e+01,8.250230789184570312e+00,1.354382610321044922e+01,1.218578457832336426e+00,4.522974014282226562e+00,2.961635589599609375e+01,1.313674621582031250e+02,2.129220962524414062e+01,6.108573913574218750e+01,1.087013702392578125e+02,2.531298637390136719e+01,5.237038421630859375e+01,1.179290237426757812e+02,2.354443931579589844e+01,1.000000000000000000e+00
3.485097503662109375e+01,3.947792434692382812e+01,1.629310798645019531e+01,9.442539215087890625e+00,1.994937539100646973e+00,3.706021547317504883e+00,1.074180908203125000e+02,5.783567047119140625e+01,1.665331459045410156e+01,1.178541793823242188e+02,5.897207641601562500e+01,1.911792755126953125e+01,1.184475860595703125e+02,5.353083801269531250e+01,2.219976806640625000e+01,1.000000000000000000e+00
3.242773437500000000e+01,4.395020675659179688e+01,3.217725753784179688e+01,8.715226173400878906e+00,4.365307331085205078e+00,7.796458721160888672e+00,2.206154251098632812e+01,1.421699371337890625e+02,1.136279582977294922e+01,2.678615379333496094e+01,1.456177520751953125e+02,1.351574420928955078e+01,2.310643386840820312e+01,1.550858764648437500e+02,8.243992805480957031e+00,1.000000000000000000e+00
3.201164245605468750e+01,4.296103668212890625e+01,1.282793045043945312e+01,1.346662807464599609e+01,6.100705146789550781e+00,6.956793308258056641e+00,9.122486877441406250e+01,7.539247131347656250e+01,2.063304328918457031e+01,1.080689315795898438e+02,7.012184906005859375e+01,3.508598327636718750e+01,1.108076171875000000e+02,6.233348464965820312e+01,4.016097640991210938e+01,1.000000000000000000e+00
3.106635475158691406e+01,4.067061233520507812e+01,3.501023864746093750e+01,2.884235763549804688e+01,7.937519550323486328e+00,7.567611694335937500e+00,9.749659729003906250e+01,6.406976318359375000e+01,2.425614356994628906e+01,1.118493347167968750e+02,6.797012329101562500e+01,2.447941589355468750e+01,1.136347045898437500e+02,5.907932662963867188e+01,2.769700241088867188e+01,1.000000000000000000e+00
7.283828258514404297e+00,3.417276763916015625e+01,6.212972640991210938e+01,2.363659286499023438e+01,6.744813442230224609e+00,4.715690612792968750e+00,1.340593872070312500e+02,2.148682403564453125e+01,1.017604541778564453e+01,1.394381408691406250e+02,2.641070556640625000e+01,1.484713935852050781e+01,1.367112731933593750e+02,2.425612831115722656e+01,2.211563491821289062e+01,1.000000000000000000e+00
3.965318679809570312e+01,7.667510986328125000e+01,2.991021633148193359e+00,8.925940513610839844e+00,2.671829462051391602e+00,5.392078876495361328e+00,1.200026626586914062e+02,3.876649475097656250e+01,2.281716156005859375e+01,1.259037017822265625e+02,5.003734970092773438e+01,2.687030982971191406e+01,1.208326568603515625e+02,4.842995452880859375e+01,3.028023147583007812e+01,1.000000000000000000e+00
4.916428756713867188e+01,1.823374938964843750e+01,1.899568939208984375e+01,6.204919338226318359e+00,9.761994361877441406e+00,4.415383338928222656e+00,8.316667175292968750e+01,7.365290832519531250e+01,5.501704788208007812e+01,8.124016571044921875e+01,8.373531341552734375e+01,6.936529541015625000e+01,8.676027679443359375e+01,7.905104064941406250e+01,4.873006439208984375e+01,1.000000000000000000e+00
1.603066444396972656e+01,1.992945098876953125e+01,3.665189361572265625e+01,9.293921470642089844e+00,7.610986232757568359e+00,3.044133186340332031e+00,7.666575622558593750e+01,8.603748321533203125e+01,5.886198043823242188e+01,7.734434509277343750e+01,1.065003890991210938e+02,4.849937820434570312e+01,7.080753326416015625e+01,7.649236297607421875e+01,5.894414901733398438e+01,1.000000000000000000e+00
2.380835914611816406e+01,1.840473365783691406e+01,2.218305015563964844e+01,2.589274168014526367e+00,1.950211286544799805e+00,3.283889293670654297e+00,1.416652488708496094e+01,1.766337585449218750e+02,9.085124969482421875e+00,2.008512496948242188e+01,1.514898681640625000e+02,7.138395786285400391e+00,4.460359191894531250e+01,1.316171417236328125e+02,1.647592926025390625e+01,1.000000000000000000e+00
2.913366889953613281e+01,1.798562240600585938e+01,1.659613037109375000e+01,8.489683151245117188e+00,4.822331428527832031e+00,1.396190524101257324e+00,9.563978195190429688e+00,1.514160919189453125e+02,1.027016448974609375e+01,2.505939483642578125e+01,1.331189727783203125e+02,2.167302513122558594e+01,4.616827392578125000e+01,1.170834884643554688e+02,2.847155189514160156e+01,1.000000000000000000e+00
3.323204421997070312e+01,2.064855384826660156e+01,2.988070297241210938e+01,1.274317646026611328e+01,1.029398250579833984e+01,4.487919330596923828e+00,7.240346527099609375e+01,8.274866485595703125e+01,6.380121231079101562e+01,6.182670211791992188e+01,9.953563690185546875e+01,5.923825454711914062e+01,4.869158554077148438e+01,1.042314987182617188e+02,5.282688140869140625e+01,1.000000000000000000e+00
4.327589035034179688e+01,4.521307754516601562e+01,2.737844657897949219e+01,3.828176736831665039e+00,2.493526697158813477e+00,2.568724393844604492e+00,9.221332550048828125e+00,1.528833618164062500e+02,1.204896259307861328e+01,3.138919448852539062e+01,1.200714111328125000e+02,3.210832595825195312e+01,5.577814865112304688e+01,1.012628326416015625e+02,2.967336082458496094e+01,1.000000000000000000e+00
4.834543609619140625e+01,3.752151870727539062e+01,2.801916122436523438e+01,2.046054840087890625e+01,3.056721687316894531e+00,4.758808135986328125e+00,2.014388847351074219e+01,1.773136596679687500e+02,6.198730945587158203e+00,1.183539485931396484e+01,1.485768890380859375e+02,1.504031562805175781e+01,3.810784149169921875e+01,1.346676177978515625e+02,1.691732978820800781e+01,1.000000000000000000e+00
2.888621902465820312e+01,2.701001930236816406e+01,5.098436355590820312e+01,2.223759841918945312e+01,3.950002908706665039e+00,3.364702939987182617e+00,5.739993286132812500e+01,1.065618743896484375e+02,4.988869476318359375e+01,3.772948074340820312e+01,1.233974533081054688e+02,4.857512664794921875e+01,2.180353164672851562e+01,1.335394592285156250e+02,3.253306961059570312e+01,1.000000000000000000e+00
3.130557632446289062e+01,2.039084625244140625e+01,2.467786407470703125e+01,1.580461692810058594e+01,6.132830619812011719e+00,7.459081649780273438e+00,1.011293411254882812e+02,6.369591903686523438e+01,6.930672454833984375e+01,1.172610244750976562e+02,6.790931701660156250e+01,6.971955871582031250e+01,1.212079238891601562e+02,5.588951873779296875e+01,7.098342132568359375e+01,1.000000000000000000e+00
3.618363571166992188e+01,5.598373413085937500e+01,4.836231231689453125e+01,1.562611484527587891e+01,9.609562873840332031e+00,5.449865818023681641e+00,8.942407989501953125e+01,6.996636962890625000e+01,5.704904174804687500e+01,9.977761840820312500e+01,6.223551940917968750e+01,6.255167388916015625e+01,1.011837692260742188e+02,4.752925491333007812e+01,6.800953674316406250e+01,1.000000000000000000e+00
5.483192443847656250e+00,2.368308258056640625e+01,5.711278533935546875e+01,1.714816474914550781e+01,3.882387876510620117e+00,7.771176815032958984e+00,1.237785491943359375e+02,3.072205734252929688e+01,6.892778015136718750e+01,1.335022430419921875e+02,4.752894592285156250e+01,8.004485321044921875e+01,1.218974685668945312e+02,3.712006378173828125e+01,1.075979461669921875e+02,1.000000000000000000e+00
1.276745128631591797e+01,2.495939636230468750e+01,5.142050552368164062e+01,1.718846893310546875e+01,6.703680038452148438e+00,4.437447071075439453e+00,1.141316070556640625e+02,4.674859237670898438e+01,5.846657562255859375e+01,1.373552398681640625e+02,4.704203033447265625e+01,8.518182373046875000e+01,1.351897888183593750e+02,3.655413055419921875e+01,1.077525329589843750e+02,1.000000000000000000e+00
1.965118217468261719e+01,7.052197265625000000e+01,3.190134811401367188e+01,4.936300754547119141e+00,3.404161214828491211e+00,4.732302665710449219e+00,1.203345794677734375e+02,3.801839828491210938e+01,2.387718582153320312e+01,1.303105621337890625e+02,4.448145675659179688e+01,5.987582778930664062e+01,1.251191711425781250e+02,4.259017181396484375e+01,5.590841293334960938e+01,1.000000000000000000e+00
